,CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,CH2_L2,DAGI,DALI,inDAGI,inDALI,PALI,PAGI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PALI_0.8_0.2,CN_PAGI_0.8_0.2
34,0.8414662349676224,0.8540124884366327,0.8516419981498613,0.7516188714153561,0.7038043478260869,0.7675185013876041,0.7038043478260869,0.8340656799259945,0.6549491211840888,0.6125693802035153,0.7671716003700277,0.8467853839037928,0.6851295097132285,0.666859389454209,0.3362627197039778,0.33464384828862165,0.7417900092506938,0.7515032377428307,0.790645235892692,0.7830712303422757,0.46987742830712304,0.407377428307123,0.8324468085106382,0.8081637372802961,0.8434898242368177,0.8369565217391305,0.5934898242368177,0.509713228492137,0.8449352451433858,0.831059204440333,0.8577127659574468,0.8469010175763182,0.721322849213691,0.6147086031452359,0.8492136910268271,0.8385753931544866,0.8497340425531915,0.8385753931544866,0.8155642923219241,0.7200508788159112,0.8466697502312674,0.8385753931544865
35,0.688423645320197,0.7260591133004926,0.7329556650246305,0.7370443349753695,0.5739901477832512,0.6086206896551724,0.5739901477832512,0.6872906403940886,0.5359605911330049,0.5362068965517242,0.652807881773399,0.7267980295566502,0.7087684729064039,0.7444827586206896,0.35206896551724143,0.2618226600985222,0.7527586206896553,0.7352216748768472,0.7516256157635468,0.776847290640394,0.45266009852216754,0.31822660098522165,0.7399014778325124,0.7299014778325124,0.7539901477832512,0.7684729064039408,0.5231527093596059,0.3901970443349754,0.7385221674876846,0.7276847290640395,0.7541379310344828,0.7651231527093596,0.593743842364532,0.4598029556650246,0.7303448275862069,0.7275369458128078,0.7369458128078817,0.7470935960591134,0.6414285714285713,0.5430541871921182,0.7303448275862069,0.727783251231527
36,0.7510262725779967,0.7817631362889984,0.7844827586206897,0.8248152709359606,0.5591646141215108,0.5895422824302134,0.5591646141215108,0.6715414614121511,0.5558292282430213,0.5873357963875205,0.6280788177339901,0.764059934318555,0.6780582922824302,0.6963259441707716,0.29926108374384236,0.3094211822660099,0.8351806239737274,0.8248665845648604,0.764367816091954,0.7971059113300493,0.4057368637110016,0.35652709359605916,0.8492405582922824,0.830305829228243,0.8145012315270936,0.8290229885057472,0.507183908045977,0.43257389162561577,0.8373357963875205,0.822198275862069,0.8262520525451561,0.8311781609195403,0.6053468801313628,0.5194991789819376,0.8240968801313628,0.808754105090312,0.7863813628899836,0.8024425287356323,0.6742610837438423,0.6067323481116585,0.8173234811165846,0.8039306239737274
37,0.7365024630541872,0.77128078817734,0.7915270935960592,0.7901970443349753,0.6159605911330049,0.6447290640394089,0.6159605911330049,0.759064039408867,0.5941379310344828,0.626600985221675,0.6935960591133006,0.762512315270936,0.7503940886699508,0.758177339901478,0.25453201970443345,0.20566502463054187,0.8000492610837439,0.7900985221674877,0.8467487684729064,0.8430541871921183,0.3833990147783251,0.2889655172413793,0.8183743842364531,0.7899507389162562,0.8540394088669951,0.8468965517241379,0.4929556650246306,0.39399014778325125,0.8096059113300492,0.7812807881773399,0.8424137931034483,0.8297536945812808,0.6021182266009852,0.4917241379310344,0.7966995073891626,0.7750738916256158,0.7877339901477833,0.7847290640394088,0.6634975369458128,0.585615763546798,0.7838916256157635,0.7746798029556651
38,0.7286699507389164,0.7925123152709359,0.8064532019704433,0.7823645320197044,0.603448275862069,0.6279802955665025,0.603448275862069,0.6665024630541873,0.5917733990147784,0.5531034482758621,0.6101477832512316,0.7666009852216749,0.6543349753694581,0.7308374384236453,0.3317241379310345,0.27330049261083744,0.7976354679802956,0.7826600985221676,0.7642857142857142,0.8125615763546797,0.4436453201970444,0.3251724137931034,0.813743842364532,0.7921182266009852,0.8247783251231529,0.8423152709359606,0.5310837438423647,0.4061576354679803,0.7939408866995075,0.7822660098522167,0.8248768472906405,0.8292118226600985,0.6120689655172414,0.49078817733990143,0.779655172413793,0.7721182266009853,0.7834482758620689,0.7837931034482759,0.6719704433497538,0.5900985221674877,0.7756157635467981,0.7667980295566502
39,0.7592610837438425,0.7766995073891626,0.7781773399014779,0.7437931034482759,0.6444827586206897,0.6610344827586206,0.6444827586206897,0.6557142857142857,0.6391625615763548,0.6369950738916257,0.7060098522167488,0.7711822660098523,0.5625615763546798,0.5559605911330049,0.40906403940886693,0.40729064039408863,0.7379310344827587,0.7432512315270936,0.6691133004926109,0.6891625615763547,0.5182266009852217,0.4521182266009852,0.767487684729064,0.7580295566502464,0.7372906403940886,0.7495566502463055,0.5919211822660099,0.5229556650246305,0.7708374384236453,0.7621182266009852,0.7671921182266009,0.7671921182266009,0.6742364532019705,0.5911330049261083,0.7718226600985222,0.7649261083743842,0.7644827586206896,0.7633497536945812,0.7305911330049261,0.6624630541871921,0.7717241379310344,0.7648768472906403
40,0.7762561576354681,0.801527093596059,0.800935960591133,0.7755172413793103,0.6286699507389163,0.6657635467980295,0.6286699507389163,0.7082266009852217,0.5803448275862069,0.5561576354679804,0.7458128078817734,0.8051724137931034,0.7238423645320198,0.6981773399014778,0.26098522167487687,0.3092118226600985,0.7775862068965517,0.775911330049261,0.7880788177339901,0.7899999999999999,0.3990147783251232,0.38822660098522177,0.8077339901477832,0.7932019704433497,0.8046305418719211,0.8011330049261084,0.526847290640394,0.4991625615763547,0.8114778325123152,0.8001970443349755,0.8061083743842363,0.8024137931034483,0.6659113300492612,0.6090147783251232,0.7997536945812806,0.7944827586206897,0.7955665024630543,0.7919704433497536,0.7239408866995074,0.7098029556650246,0.7995566502463053,0.793793103448276
41,0.8366288883530263,0.8682179889076441,0.8781046539667229,0.7683265010851219,0.7138895587171449,0.7604895104895104,0.7138895587171449,0.8091391367253437,0.6702435495538944,0.5992886423920907,0.7376416686761514,0.8531468531468531,0.7401736194839643,0.7871352785145889,0.32770677598263803,0.2200988666505908,0.7776706052568122,0.7683265010851219,0.8507957559681697,0.8620086809741984,0.4675669158427779,0.3057029177718833,0.8554979503255367,0.815891005546178,0.8855196527610321,0.8863636363636365,0.5881360019291054,0.42374005305039786,0.8642994936098385,0.8334940921147818,0.8968531468531469,0.8948034723896793,0.6962261876054979,0.5478056426332288,0.8570653484446589,0.8403665300217024,0.8724379069206656,0.8691222570532915,0.781649385097661,0.6782613937786353,0.8540511212925007,0.8385579937304075
42,0.7427150786308974,0.7905874190564293,0.7985661424606845,0.7499421831637372,0.6336147086031452,0.6845513413506013,0.6336147086031452,0.7449699352451435,0.6040703052728954,0.5771276595744681,0.6418246993524515,0.7590194264569843,0.7309204440333025,0.7190679925994449,0.2793131359851989,0.2822039777983349,0.7729532839962998,0.7499421831637372,0.8235430157261795,0.8152752081406105,0.40234736355226647,0.353549953746531,0.7839384828862165,0.7623149861239592,0.8527983348751156,0.8407146160962071,0.5046831637372803,0.4355342275670675,0.7623149861239593,0.7595397779833487,0.8332562442183163,0.8263760407030527,0.6028561517113783,0.5275786308973174,0.7623149861239594,0.74936401480111,0.7861355226641998,0.7795444033302498,0.6615402405180388,0.6237858464384829,0.7621993524514339,0.7489014801110083
43,0.7966502463054188,0.8281773399014778,0.8289162561576355,0.7850738916256158,0.6214285714285714,0.6623152709359605,0.6214285714285714,0.7233004926108375,0.5967487684729065,0.5841379310344827,0.7154679802955665,0.8155665024630543,0.6882266009852217,0.7279802955665025,0.2608374384236453,0.27753694581280786,0.7843349753694582,0.7848275862068966,0.75935960591133,0.8002955665024631,0.3965517241379311,0.3436453201970444,0.8143842364532019,0.8069458128078818,0.8108866995073891,0.8324137931034483,0.536896551724138,0.4515270935960591,0.821576354679803,0.8147290640394088,0.828768472906404,0.8415763546798031,0.6621674876847291,0.5642364532019705,0.8170443349753694,0.8124630541871921,0.8172413793103449,0.8254187192118226,0.757487684729064,0.6581280788177339,0.816256157635468,0.8111822660098523
44,0.7662068965517242,0.7959113300492611,0.7946798029556651,0.7330541871921182,0.669064039408867,0.7001477832512315,0.669064039408867,0.7517241379310345,0.6391625615763548,0.5993103448275863,0.6915270935960591,0.7795566502463055,0.5882758620689655,0.6303940886699508,0.3749261083743843,0.371576354679803,0.7466502463054188,0.732167487684729,0.7066009852216749,0.74935960591133,0.44359605911330047,0.39990147783251234,0.8084236453201971,0.7680295566502463,0.7696059113300493,0.7840394088669951,0.5164039408866995,0.4505418719211823,0.8047783251231526,0.784679802955665,0.7905418719211823,0.7888669950738916,0.608423645320197,0.5235467980295567,0.8019211822660097,0.7892118226600984,0.7844334975369458,0.7823645320197045,0.712512315270936,0.6346798029556651,0.8019211822660097,0.7893103448275862
45,0.7341379310344829,0.7715270935960592,0.7828571428571429,0.733399014778325,0.6212807881773399,0.6532019704433498,0.6212807881773399,0.6924630541871921,0.5883743842364533,0.5413300492610837,0.6404433497536945,0.764088669950739,0.6571428571428571,0.6302463054187191,0.36019704433497535,0.37684729064039413,0.7540886699507389,0.733399014778325,0.7225615763546799,0.7074384236453203,0.46413793103448275,0.45236453201970445,0.7725615763546798,0.7474876847290641,0.75128078817734,0.73935960591133,0.567192118226601,0.536896551724138,0.7673399014778325,0.7458128078817734,0.7551724137931035,0.7478325123152709,0.6692610837438423,0.6050738916256159,0.768128078817734,0.7489655172413794,0.745615763546798,0.735615763546798,0.7058620689655172,0.6733497536945813,0.7584729064039408,0.7432512315270936
46,0.7036945812807882,0.7301477832512315,0.7252709359605911,0.6818226600985222,0.5989655172413793,0.6405911330049261,0.5989655172413793,0.7145812807881773,0.5462068965517242,0.5558620689655173,0.6684729064039409,0.7225123152709358,0.7301970443349753,0.7242364532019705,0.28502463054187194,0.2804926108374384,0.6908374384236453,0.6820689655172414,0.7672906403940887,0.7623152709359605,0.3801477832512315,0.3169950738916256,0.7347290640394089,0.7009852216748769,0.7770443349753694,0.7738423645320197,0.46236453201970446,0.38467980295566506,0.7053694581280789,0.6961083743842366,0.7677339901477833,0.7655665024630542,0.5471921182266009,0.4605418719211823,0.7100985221674877,0.7035960591133005,0.750935960591133,0.7402463054187193,0.6444334975369458,0.5470443349753695,0.7104926108374384,0.7045812807881774
47,0.7716256157635469,0.8149753694581281,0.8304926108374385,0.7381773399014778,0.6297536945812808,0.6747783251231527,0.6297536945812808,0.7090640394088671,0.5713300492610838,0.5733990147783251,0.6554679802955665,0.7970443349753695,0.6961576354679804,0.7094581280788177,0.33546798029556657,0.29349753694581276,0.7681773399014779,0.7381773399014778,0.7368472906403942,0.7764532019704434,0.4637931034482759,0.35630541871921184,0.7744334975369458,0.7558620689655172,0.7636945812807882,0.7932512315270936,0.5887192118226602,0.4677339901477833,0.7860591133004926,0.7629556650246305,0.7767980295566503,0.7947290640394089,0.7080788177339902,0.5689162561576354,0.7890147783251231,0.7700492610837439,0.7790147783251232,0.7942364532019704,0.7618226600985222,0.6674384236453202,0.7886206896551724,0.7698522167487685
48,0.7881773399014779,0.7928981937602627,0.7911535303776683,0.7360426929392445,0.6473214285714286,0.6917590311986863,0.6473214285714286,0.7366071428571428,0.6024220032840724,0.5542385057471264,0.7717569786535305,0.794694170771757,0.7096161740558291,0.7140804597701149,0.2657532840722496,0.28920361247947457,0.720032840722496,0.7349651067323482,0.7937705254515599,0.8166564039408867,0.4007081280788177,0.34775246305418717,0.7782738095238095,0.7676518883415435,0.8266112479474549,0.8289716748768472,0.5203715106732347,0.4558189655172414,0.7906917077175699,0.7844314449917899,0.8288177339901479,0.8336925287356322,0.639983579638752,0.5574199507389163,0.7928468801313628,0.7927955665024631,0.8239429392446634,0.8292795566502463,0.734708538587849,0.6495792282430213,0.7901785714285714,0.7899733169129721
49,0.6701559934318555,0.6679495073891626,0.6600472085385879,0.694991789819376,0.5165229885057471,0.5467467159277505,0.5165229885057471,0.5981116584564861,0.47162356321839083,0.5107245484400657,0.6817015599343187,0.6612274220032841,0.7573891625615763,0.786586617405583,0.2939244663382594,0.21669745484400654,0.6763649425287356,0.694991789819376,0.7693452380952381,0.7799158456486042,0.3807984400656814,0.26226395730706076,0.7056137110016419,0.6952996715927751,0.7533353858784892,0.753745894909688,0.45212438423645324,0.3361555829228243,0.6931958128078817,0.6892446633825944,0.7472290640394088,0.7505644499178983,0.5257081280788177,0.41168924466338264,0.6746202791461412,0.6810344827586207,0.7223932676518884,0.7366071428571428,0.6106834975369458,0.5116481937602627,0.6741071428571429,0.6814449917898193
50,0.752254856614246,0.7862511563367252,0.7850948196114709,0.8104185938945421,0.6057469935245143,0.6342506938020351,0.6057469935245143,0.7039777983348752,0.5739477335800185,0.5751040703052728,0.6311285846438484,0.7824930619796486,0.7698311748381128,0.7461262719703978,0.24872802960222012,0.25549259944495833,0.8223288621646624,0.8104185938945421,0.8533186864014801,0.834990749306198,0.348808973172988,0.3295559666975023,0.8299028677150786,0.8124421831637373,0.8571345975948196,0.8501387604070305,0.47461840888066603,0.43293246993524515,0.8160268270120259,0.802382053654024,0.8419287696577243,0.832099907493062,0.5902520814061055,0.5250925069380203,0.7888529139685477,0.78549953746531,0.7996646623496763,0.7937095282146162,0.6717738205365402,0.6148242368177614,0.7879278445883441,0.7839962997224792
51,0.6672311165845649,0.7191091954022988,0.7303468801313627,0.6876026272577996,0.5280685550082103,0.5501847290640394,0.5280685550082103,0.6089388341543513,0.5030788177339901,0.5225779967159278,0.6408559113300493,0.7216748768472906,0.6652298850574713,0.6653838259441708,0.36268472906403937,0.34282635467980294,0.691245894909688,0.6876026272577997,0.7184934318555007,0.7062294745484401,0.44057881773399016,0.38767446633825947,0.7102319376026273,0.6983271756978654,0.7231116584564861,0.718442118226601,0.5040024630541872,0.4426826765188834,0.719981527093596,0.7091030377668308,0.7229064039408867,0.7188526272577996,0.5601395730706075,0.49923029556650245,0.7210077996715928,0.713105500821018,0.7091030377668309,0.7159790640394089,0.6114018883415435,0.5559831691297209,0.7127976190476191,0.7070504926108374
52,0.7391882516188715,0.7651480111008326,0.7617946345975948,0.7626040703052729,0.6043593894542092,0.6295675300647549,0.6043593894542092,0.6517113783533764,0.5841813135985199,0.48675994449583715,0.7456059204440333,0.7617946345975948,0.5957446808510639,0.638413506012951,0.45889222941720625,0.36574930619796486,0.7439870490286771,0.7626040703052729,0.7159458834412581,0.7463575393154487,0.5246877890841813,0.387777520814061,0.7578052728954672,0.7657261794634598,0.7601757631822387,0.769599907493062,0.5837187789084182,0.43090888066604993,0.7643963922294171,0.7608695652173912,0.7708718778908418,0.7787349676225717,0.669750231267345,0.4987858464384829,0.7610430157261794,0.7576318223866789,0.7643385753931545,0.77040934320074,0.7289546716003701,0.5884019426456985,0.7566489361702128,0.7570536540240518
53,0.7605418719211823,0.7939901477832512,0.7935960591133004,0.707192118226601,0.5785221674876848,0.6480295566502463,0.5785221674876848,0.7330541871921179,0.5358620689655172,0.5681280788177341,0.6455172413793104,0.7741379310344827,0.7444334975369458,0.7403448275862069,0.27374384236453203,0.26261083743842367,0.698768472906404,0.707192118226601,0.7989655172413794,0.8080295566502462,0.3932512315270936,0.3088177339901478,0.7619211822660099,0.7434975369458128,0.8116748768472907,0.8160591133004925,0.5012315270935961,0.39354679802955667,0.7735467980295566,0.7621182266009853,0.8104433497536945,0.8109852216748769,0.617487684729064,0.4832019704433497,0.7755172413793103,0.768423645320197,0.8036453201970444,0.8053694581280788,0.693793103448276,0.5930541871921182,0.7747290640394088,0.7679310344827587
54,0.7256650246305418,0.7515763546798029,0.7592610837438424,0.7436453201970443,0.5961576354679803,0.613448275862069,0.5961576354679803,0.6741871921182266,0.582167487684729,0.6141379310344828,0.6269458128078818,0.7387684729064039,0.6395566502463054,0.632807881773399,0.3639408866995074,0.36719211822660097,0.7424630541871922,0.7433004926108374,0.705320197044335,0.7132019704433498,0.4594581280788178,0.421576354679803,0.7610837438423645,0.756256157635468,0.742807881773399,0.747192118226601,0.5424630541871921,0.48384236453201973,0.7582266009852217,0.7510837438423645,0.7478817733990147,0.7511330049261085,0.6241379310344828,0.5420689655172414,0.7598029556650246,0.7530049261083744,0.7428571428571429,0.7442364532019705,0.6983251231527093,0.6145812807881773,0.7587192118226601,0.7534482758620691
55,0.7457635467980297,0.8008866995073891,0.8139901477832512,0.7905911330049261,0.6279802955665026,0.6583251231527093,0.6279802955665026,0.7213300492610837,0.5869458128078817,0.5959605911330049,0.6732019704433497,0.7637931034482759,0.5845812807881774,0.6355665024630541,0.34748768472906405,0.37182266009852216,0.8219704433497537,0.7895566502463054,0.6883251231527094,0.7324137931034483,0.4657142857142857,0.42098522167487695,0.8444334975369457,0.8050246305418719,0.7505911330049261,0.7764532019704433,0.5719211822660099,0.4992118226600986,0.814679802955665,0.7909852216748768,0.7732512315270936,0.7829556650246305,0.662512315270936,0.5851231527093597,0.7977339901477832,0.7795566502463054,0.7642364532019704,0.765024630541872,0.7099507389162562,0.650935960591133,0.7977339901477832,0.7794581280788178
56,0.7699014778325124,0.778128078817734,0.7749753694581281,0.7532512315270936,0.6141871921182266,0.656896551724138,0.6141871921182266,0.6788669950738917,0.5758620689655172,0.6045320197044335,0.7506403940886699,0.7758128078817734,0.6515270935960591,0.7097536945812808,0.36719211822660097,0.2932019704433498,0.7449261083743842,0.7531527093596059,0.7324137931034482,0.7754679802955666,0.4876354679802956,0.36551724137931035,0.7633497536945812,0.7661083743842364,0.7637931034482759,0.7883743842364532,0.6007881773399015,0.465615763546798,0.774679802955665,0.7674876847290643,0.7694088669950738,0.7848275862068966,0.7020689655172414,0.5627586206896552,0.7748768472906403,0.7705418719211824,0.7682266009852218,0.7833497536945813,0.7548275862068965,0.6534975369458129,0.774384236453202,0.769753694581281
57,0.8130131362889983,0.8682779146141215,0.8805418719211823,0.8272270114942528,0.6703612479474549,0.7028940886699507,0.6703612479474549,0.7518986042692939,0.6414716748768472,0.7085899014778325,0.7554905582922823,0.8613505747126438,0.6942220853858785,0.705613711001642,0.24389367816091953,0.30054392446633826,0.8484708538587848,0.8272270114942529,0.7903838259441707,0.8315886699507388,0.39532019704433496,0.36371100164203607,0.8683292282430214,0.8405685550082103,0.857809934318555,0.8775656814449918,0.5424363711001642,0.4826559934318555,0.8614532019704434,0.8469314449917899,0.8678674055829229,0.8801313628899835,0.6623050082101806,0.5890804597701149,0.8575533661740559,0.8448788998357964,0.8435960591133005,0.8512931034482758,0.7540024630541872,0.6851395730706076,0.8526272577996715,0.8396449096880132
58,0.8155642923219242,0.8566720629047179,0.8569611470860314,0.7891998149861239,0.6407261794634598,0.7134597594819612,0.6407261794634598,0.803018038852914,0.5815795559666975,0.5763760407030528,0.7138066604995374,0.8289199814986125,0.779717853839038,0.7512141535615171,0.242368177613321,0.2500578168362627,0.7969472710453283,0.7891998149861239,0.8301341350601296,0.8259713228492137,0.36326318223866794,0.3089731729879741,0.8319842738205365,0.8116905642923219,0.8474213691026826,0.843432007400555,0.48953515263644776,0.4359389454209066,0.8392691951896393,0.8254509713228492,0.844472710453284,0.8441258094357076,0.6310707678075855,0.5549259944495837,0.8384597594819613,0.8266073080481037,0.8369565217391305,0.8371877890841815,0.7493061979648473,0.6733348751156337,0.8373034227567068,0.8263760407030527
59,0.750935960591133,0.775911330049261,0.7726108374384236,0.7713300492610837,0.5957635467980296,0.6413793103448275,0.5957635467980296,0.699704433497537,0.5625123152709359,0.6089162561576354,0.722216748768473,0.756896551724138,0.6854187192118226,0.7196059113300493,0.35201970443349756,0.28334975369458126,0.7642364532019704,0.7730049261083743,0.75,0.7798522167487686,0.4660591133004926,0.3361083743842365,0.7835960591133004,0.7758620689655172,0.775665024630542,0.7879310344827586,0.5892610837438425,0.4456650246305419,0.7745320197044335,0.7731527093596059,0.7860591133004928,0.7912807881773398,0.6834975369458128,0.5471428571428572,0.7754187192118227,0.7754187192118227,0.775665024630542,0.7776847290640394,0.7269458128078818,0.6315763546798029,0.7754187192118227,0.7752709359605913
60,0.7766995073891627,0.8173891625615763,0.8239901477832513,0.7327586206896551,0.6293596059113301,0.6850246305418719,0.6293596059113301,0.7399507389162562,0.593793103448276,0.6492118226600986,0.6518719211822661,0.7829064039408866,0.6679310344827586,0.6839408866995075,0.3491133004926108,0.3188177339901478,0.7647290640394088,0.7323152709359604,0.7520197044334975,0.7545812807881773,0.47118226600985225,0.38620689655172413,0.796551724137931,0.7609852216748768,0.7890640394088669,0.7982266009852218,0.569704433497537,0.47261083743842364,0.8012807881773398,0.775320197044335,0.806551724137931,0.8026600985221675,0.6719211822660099,0.54935960591133,0.7971428571428572,0.7814285714285715,0.7965517241379311,0.7939901477832513,0.7376847290640395,0.6323152709359605,0.7971428571428572,0.7819211822660099
61,0.7543349753694583,0.7921182266009853,0.7900492610837438,0.7457635467980296,0.5935467980295567,0.6463546798029557,0.5935467980295567,0.7178817733990148,0.5401970443349754,0.5117733990147784,0.6789655172413793,0.7561576354679802,0.7057635467980296,0.7423645320197044,0.31482758620689655,0.2647290640394089,0.7327093596059113,0.7448768472906404,0.7405418719211823,0.7821182266009853,0.4325123152709359,0.32349753694581285,0.7867487684729064,0.7641871921182266,0.7548275862068966,0.787832512315271,0.5287684729064039,0.4057635467980296,0.7794581280788176,0.764679802955665,0.7688669950738917,0.7911822660098522,0.6327093596059113,0.4972906403940887,0.7769950738916256,0.7735467980295567,0.7657142857142857,0.787536945812808,0.7007881773399016,0.5917733990147783,0.7762068965517241,0.7735467980295567
62,0.8364532019704433,0.8730049261083743,0.875615763546798,0.8794581280788178,0.6680295566502463,0.7209359605911331,0.6680295566502463,0.7673891625615763,0.6321182266009853,0.6088177339901477,0.7309359605911332,0.8423645320197044,0.7320689655172414,0.7448768472906404,0.2501970443349754,0.2583743842364532,0.8906896551724137,0.8785714285714286,0.8230049261083745,0.8288177339901477,0.3993103448275862,0.3546305418719212,0.8874384236453202,0.8780295566502463,0.8558620689655172,0.8600492610837438,0.5711822660098522,0.482807881773399,0.8770935960591133,0.8753694581280789,0.8679310344827587,0.864384236453202,0.7021674876847291,0.6227093596059112,0.8729556650246306,0.866847290640394,0.8499507389162562,0.8487192118226601,0.8022167487684729,0.7361083743842365,0.8721674876847291,0.8671428571428572
63,0.7504926108374385,0.7890147783251231,0.7933497536945813,0.7666995073891625,0.6254187192118226,0.6688177339901478,0.6254187192118226,0.72128078817734,0.5847290640394088,0.6327586206896552,0.7515763546798029,0.7829064039408867,0.644088669950739,0.7139408866995074,0.3893103448275862,0.29078817733990153,0.7720689655172416,0.7662068965517241,0.7381280788177339,0.7779802955665025,0.48970443349753695,0.3521182266009853,0.7872906403940887,0.7713793103448275,0.7735960591133004,0.7934975369458129,0.579704433497537,0.4445320197044335,0.7872413793103449,0.7735960591133005,0.7858128078817734,0.7935960591133007,0.6723645320197044,0.5412807881773399,0.7757142857142857,0.7703940886699507,0.7773399014778326,0.7815763546798029,0.7217733990147783,0.6317733990147784,0.7757142857142857,0.7695566502463054
64,0.6758128078817734,0.6920689655172414,0.690295566502463,0.6450246305418719,0.5607389162561577,0.608128078817734,0.5607389162561577,0.6750246305418719,0.5133004926108374,0.51,0.5778325123152709,0.6840886699507389,0.7254187192118228,0.7170443349753695,0.24886699507389165,0.2844334975369458,0.6835467980295568,0.6448768472906404,0.7843349753694582,0.7842364532019704,0.3499014778325123,0.3274876847290641,0.6772413793103448,0.6557142857142857,0.7865024630541871,0.7755665024630541,0.4294581280788177,0.39586206896551723,0.686896551724138,0.6700492610837439,0.746551724137931,0.7451231527093597,0.5247783251231527,0.4537931034482759,0.6901477832512316,0.6792610837438424,0.7382266009852217,0.74,0.5824137931034484,0.5241379310344828,0.6902463054187192,0.6796059113300493
65,0.7466009852216748,0.7873399014778324,0.7917241379310345,0.7697536945812806,0.5741379310344827,0.5923152709359606,0.5741379310344827,0.672807881773399,0.562857142857143,0.5611330049261084,0.593743842364532,0.7645320197044334,0.6768965517241379,0.6864039408866994,0.32724137931034486,0.3149753694581281,0.7567487684729064,0.7694581280788177,0.7614285714285715,0.7612807881773399,0.444679802955665,0.3905418719211822,0.7906403940886699,0.7927093596059114,0.7977339901477832,0.7910344827586206,0.5329064039408867,0.4732019704433498,0.8005911330049261,0.7991133004926108,0.7958620689655173,0.7889655172413793,0.6236453201970443,0.5574384236453203,0.8027586206896552,0.8007881773399015,0.7849753694581281,0.7788177339901479,0.681231527093596,0.62935960591133,0.7969458128078818,0.799704433497537
66,0.7765804597701148,0.7974651067323482,0.7948994252873564,0.7741174055829229,0.6053981937602627,0.6789819376026272,0.6053981937602627,0.7689347290640395,0.5582922824302134,0.5685036945812807,0.7143370279146142,0.7852524630541873,0.7671387520525451,0.758107553366174,0.2836617405582923,0.2476395730706076,0.7540024630541872,0.774373973727422,0.812192118226601,0.810909277504105,0.41302339901477836,0.3103961412151068,0.7914100985221675,0.7931547619047619,0.8308189655172413,0.8262007389162561,0.5458230706075534,0.42236247947454847,0.7897680623973727,0.7954638752052545,0.8266625615763546,0.8210693760262725,0.6734913793103449,0.5347393267651889,0.7915127257799672,0.791256157635468,0.8161945812807883,0.8135775862068966,0.732194170771757,0.6271038587848933,0.7919232348111659,0.7920258620689655
67,0.7019191297208538,0.7481013957307061,0.7524117405582922,0.7053571428571428,0.591851395730706,0.6430623973727423,0.591851395730706,0.7233169129720853,0.5528530377668308,0.489685960591133,0.6970443349753693,0.7470238095238095,0.7013546798029556,0.7309626436781609,0.23788998357963875,0.2767344006568145,0.7191605090311985,0.7063321018062397,0.7593390804597702,0.7816605090311987,0.3267138752052545,0.31019088669950734,0.7368123973727423,0.7115147783251231,0.7761186371100164,0.7847393267651888,0.4179495073891626,0.36643062397372744,0.7337335796387521,0.7142857142857143,0.7739121510673235,0.7858682266009852,0.5217569786535303,0.4318041871921182,0.7344519704433498,0.717826354679803,0.7498973727422003,0.7672926929392446,0.6135057471264367,0.5260160098522167,0.7337335796387521,0.7182881773399015
68,0.8058128078817733,0.840591133004926,0.8536453201970442,0.8641379310344828,0.6176354679802956,0.654384236453202,0.6176354679802956,0.7013300492610838,0.614088669950739,0.605320197044335,0.7719211822660098,0.84,0.6052709359605911,0.7247783251231528,0.36054187192118226,0.27817733990147786,0.8549261083743842,0.8641379310344828,0.7801477832512315,0.8404926108374384,0.4394088669950739,0.33891625615763543,0.8832512315270936,0.8756157635467979,0.8422167487684729,0.8716256157635468,0.5326600985221676,0.41743842364532024,0.8673891625615764,0.8655665024630541,0.8482266009852216,0.8645812807881773,0.6499507389162562,0.5210344827586207,0.8613793103448276,0.8566995073891626,0.8326108374384237,0.8383743842364533,0.7446305418719211,0.6330049261083744,0.8598029556650246,0.8551231527093596
69,0.7291625615763548,0.7753694581280788,0.785024630541872,0.7364039408866995,0.5828571428571429,0.63,0.5828571428571429,0.7002463054187194,0.5405418719211823,0.5087684729064039,0.6772413793103448,0.7502955665024631,0.6591625615763548,0.6722167487684729,0.3770443349753695,0.3315270935960591,0.748768472906404,0.7364039408866996,0.7078325123152709,0.7222167487684729,0.46921182266009853,0.36502463054187195,0.778128078817734,0.7527586206896552,0.7316256157635467,0.7529064039408868,0.5553201970443349,0.42847290640394087,0.7655172413793104,0.7545812807881773,0.7491133004926109,0.7617733990147783,0.653448275862069,0.4986206896551725,0.7592118226600986,0.75128078817734,0.7429064039408867,0.752512315270936,0.717192118226601,0.5752709359605912,0.7589162561576355,0.7513300492610838
